"ulb","receiptdate","receiptnumber","createdtime","amountpaid","feetype"
"Hinjilicut","2022-01-19","01/2021-22/016391","2022-01-19",3060.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016393","2022-01-19",1260.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016394","2022-01-19",500.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016398","2022-01-19",1548.00,"WS Monthly Fee"
"Hinjilicut","2022-01-19","01/2021-22/016399","2022-01-19",0.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016401","2022-01-19",546.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016402","2022-01-19",1630.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016403","2022-01-19",2292.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016409","2022-01-19",640.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016411","2022-01-19",506.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016412","2022-01-19",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016420","2022-01-19",500.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016428","2022-01-19",500.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016430","2022-01-19",546.00,"WS Monthly Fee"
"Paradeep","2022-01-19","01/2021-22/016433","2022-01-19",500.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016436","2022-01-19",3060.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016438","2022-01-19",1500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016440","2022-01-19",400.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016446","2022-01-19",670.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016449","2022-01-19",546.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016450","2022-01-19",2879.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016453","2022-01-19",500.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016459","2022-01-19",400.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016462","2022-01-19",0.00,"WS Application Fee"
"Jharsuguda","2022-01-19","01/2021-22/016472","2022-01-19",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016474","2022-01-19",391.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016475","2022-01-19",500.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016404","2022-01-19",200.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016415","2022-01-19",684.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016417","2022-01-19",550.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016418","2022-01-19",684.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016424","2022-01-19",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016425","2022-01-19",1000.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016426","2022-01-19",220.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016427","2022-01-19",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016435","2022-01-19",756.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016439","2022-01-19",1069.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016444","2022-01-19",546.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016448","2022-01-19",551.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016451","2022-01-19",0.00,"WS Application Fee"
"Balugaon","2022-01-19","01/2021-22/016452","2022-01-19",189.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016455","2022-01-19",418.00,"WS Monthly Fee"
"Rayagada","2022-01-19","01/2021-22/016457","2022-01-19",1.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016460","2022-01-19",131.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016461","2022-01-19",220.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016463","2022-01-19",1000.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016464","2022-01-19",3060.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016465","2022-01-19",3730.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016466","2022-01-19",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016482","2022-01-19",2000.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016486","2022-01-19",0.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016488","2022-01-19",510.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016490","2022-01-19",1466.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016493","2022-01-19",492.00,"WS Monthly Fee"
"Rourkela","2022-01-19","01/2021-22/016467","2022-01-19",0.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016470","2022-01-19",500.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016479","2022-01-19",4694.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016491","2022-01-19",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016498","2022-01-19",783.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016499","2022-01-19",1500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016501","2022-01-19",186.00,"WS Monthly Fee"
"Angul","2022-01-19","01/2021-22/016468","2022-01-19",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016476","2022-01-19",192.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016487","2022-01-19",546.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016494","2022-01-19",3060.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016495","2022-01-19",186.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016496","2022-01-19",522.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016477","2022-01-19",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016483","2022-01-19",508.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016489","2022-01-19",416.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016500","2022-01-19",700.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016506","2022-01-19",1224.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016507","2022-01-19",171.00,"WS Monthly Fee"
"Chatrapur","2022-01-19","01/2021-22/016508","2022-01-19",0.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016509","2022-01-19",765.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016511","2022-01-19",3916.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016512","2022-01-19",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016514","2022-01-19",1520.00,"WS Monthly Fee"
"Banki","2022-01-19","01/2021-22/016517","2022-01-19",173.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016519","2022-01-19",124.00,"WS Monthly Fee"
"Athagarh","2022-01-19","01/2021-22/016523","2022-01-19",1696.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016526","2022-01-19",500.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016529","2022-01-19",506.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016530","2022-01-19",510.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016532","2022-01-19",4194.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016533","2022-01-19",3060.00,"WS Application Fee"
"Angul","2022-01-19","01/2021-22/016534","2022-01-19",0.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016537","2022-01-19",684.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016539","2022-01-19",426.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016546","2022-01-19",1030.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016549","2022-01-19",1525.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016554","2022-01-19",3060.00,"WS Application Fee"
"Rourkela","2022-01-19","01/2021-22/016559","2022-01-19",0.00,"WS Application Fee"
"Jharsuguda","2022-01-19","01/2021-22/016560","2022-01-19",0.00,"WS Application Fee"
"Jharsuguda","2022-01-19","01/2021-22/016568","2022-01-19",3060.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016570","2022-01-19",300.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016580","2022-01-19",1000.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016581","2022-01-19",0.00,"WS Application Fee"
"Rourkela","2022-01-19","01/2021-22/016582","2022-01-19",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016584","2022-01-19",700.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016588","2022-01-19",729.00,"WS Monthly Fee"
"Paradeep","2022-01-19","01/2021-22/016591","2022-01-19",100.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016593","2022-01-19",1496.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016535","2022-01-19",926.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016538","2022-01-19",4132.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016561","2022-01-19",522.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016566","2022-01-19",693.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016569","2022-01-19",690.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016572","2022-01-19",700.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016583","2022-01-19",420.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016586","2022-01-19",2140.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016589","2022-01-19",3060.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016594","2022-01-19",684.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016603","2022-01-19",296.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016607","2022-01-19",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016541","2022-01-19",910.00,"WS Monthly Fee"
"Banki","2022-01-19","01/2021-22/016542","2022-01-19",138.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016543","2022-01-19",1300.00,"WS Monthly Fee"
"Rourkela","2022-01-19","01/2021-22/016544","2022-01-19",0.00,"WS Application Fee"
"Jharsuguda","2022-01-19","01/2021-22/016545","2022-01-19",3060.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016548","2022-01-19",200.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016553","2022-01-19",684.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016558","2022-01-19",500.00,"WS Monthly Fee"
"Rourkela","2022-01-19","01/2021-22/016562","2022-01-19",0.00,"WS Application Fee"
"Rourkela","2022-01-19","01/2021-22/016563","2022-01-19",0.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016567","2022-01-19",300.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016574","2022-01-19",0.00,"WS Application Fee"
"Angul","2022-01-19","01/2021-22/016575","2022-01-19",0.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016576","2022-01-19",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016577","2022-01-19",300.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016578","2022-01-19",104.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016579","2022-01-19",3060.00,"WS Application Fee"
"Jharsuguda","2022-01-19","01/2021-22/016601","2022-01-19",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016605","2022-01-19",663.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016597","2022-01-19",3060.00,"WS Application Fee"
"Paradeep","2022-01-19","01/2021-22/016599","2022-01-19",625.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016606","2022-01-19",273.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016608","2022-01-19",3060.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016609","2022-01-19",400.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016611","2022-01-19",983.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016612","2022-01-19",3060.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016613","2022-01-19",311.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016615","2022-01-19",680.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016617","2022-01-19",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016619","2022-01-19",418.00,"WS Monthly Fee"
"Paradeep","2022-01-19","01/2021-22/016621","2022-01-19",55.00,"WS Monthly Fee"
"Rourkela","2022-01-19","01/2021-22/016622","2022-01-19",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016624","2022-01-19",522.00,"WS Monthly Fee"
"Paradeep","2022-01-19","01/2021-22/016626","2022-01-19",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016627","2022-01-19",1700.00,"WS Monthly Fee"
"Angul","2022-01-19","01/2021-22/016630","2022-01-19",0.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016631","2022-01-19",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016632","2022-01-19",4521.00,"WS Monthly Fee"
"Chatrapur","2022-01-19","01/2021-22/016634","2022-01-19",0.00,"WS Application Fee"
"Paradeep","2022-01-19","01/2021-22/016635","2022-01-19",500.00,"WS Monthly Fee"
"Rourkela","2022-01-19","01/2021-22/016637","2022-01-19",0.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016646","2022-01-19",682.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016650","2022-01-19",1390.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016651","2022-01-19",840.00,"WS Monthly Fee"
"Banki","2022-01-19","01/2021-22/016672","2022-01-19",138.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016674","2022-01-19",3060.00,"WS Application Fee"
"Rourkela","2022-01-19","01/2021-22/016687","2022-01-19",0.00,"WS Application Fee"
"Jharsuguda","2022-01-19","01/2021-22/016689","2022-01-19",3060.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016690","2022-01-19",860.00,"WS Monthly Fee"
"Rourkela","2022-01-19","01/2021-22/016712","2022-01-19",0.00,"WS Application Fee"
"Chatrapur","2022-01-19","01/2021-22/016638","2022-01-19",0.00,"WS Application Fee"
"Jharsuguda","2022-01-19","01/2021-22/016652","2022-01-19",3060.00,"WS Application Fee"
"Jharsuguda","2022-01-19","01/2021-22/016667","2022-01-19",3060.00,"WS Application Fee"
"Chatrapur","2022-01-19","01/2021-22/016673","2022-01-19",0.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016679","2022-01-19",760.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016694","2022-01-19",273.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016702","2022-01-19",1200.00,"WS Monthly Fee"
"Chatrapur","2022-01-19","01/2021-22/016705","2022-01-19",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016707","2022-01-19",2292.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016714","2022-01-19",694.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016718","2022-01-19",1327.00,"WS Monthly Fee"
"Athagarh","2022-01-19","01/2021-22/016719","2022-01-19",552.00,"WS Monthly Fee"
"Rourkela","2022-01-19","01/2021-22/016720","2022-01-19",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016721","2022-01-19",1512.00,"WS Monthly Fee"
"Kendrapara","2022-01-19","01/2021-22/016639","2022-01-19",145.00,"WS Monthly Fee"
"Puri","2022-01-19","01/2021-22/016640","2022-01-19",0.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016643","2022-01-19",500.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016644","2022-01-19",3060.00,"WS Application Fee"
"Rourkela","2022-01-19","01/2021-22/016645","2022-01-19",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016647","2022-01-19",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016648","2022-01-19",1000.00,"WS Monthly Fee"
"Banki","2022-01-19","01/2021-22/016654","2022-01-19",138.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016656","2022-01-19",324.00,"WS Monthly Fee"
"Paradeep","2022-01-19","01/2021-22/016657","2022-01-19",100.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016658","2022-01-19",5451.00,"WS Monthly Fee"
"Paradeep","2022-01-19","01/2021-22/016660","2022-01-19",60.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016661","2022-01-19",549.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016666","2022-01-19",633.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016668","2022-01-19",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016669","2022-01-19",700.00,"WS Monthly Fee"
"Rourkela","2022-01-19","01/2021-22/016670","2022-01-19",0.00,"WS Application Fee"
"Choudwar","2022-01-19","01/2021-22/016675","2022-01-19",300.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016676","2022-01-19",640.00,"WS Monthly Fee"
"Paradeep","2022-01-19","01/2021-22/016677","2022-01-19",50.00,"WS Monthly Fee"
"Jharsuguda","2022-01-19","01/2021-22/016680","2022-01-19",3060.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016681","2022-01-19",522.00,"WS Monthly Fee"
"Angul","2022-01-19","01/2021-22/016683","2022-01-19",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016684","2022-01-19",220.00,"WS Monthly Fee"
"Choudwar","2022-01-19","01/2021-22/016691","2022-01-19",500.00,"WS Monthly Fee"
"Rourkela","2022-01-19","01/2021-22/016695","2022-01-19",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016699","2022-01-19",2641.00,"WS Monthly Fee"
"Kendrapara","2022-01-19","01/2021-22/016700","2022-01-19",978.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016701","2022-01-19",416.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016704","2022-01-19",1250.00,"WS Monthly Fee"
"Choudwar","2022-01-19","01/2021-22/016711","2022-01-19",500.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016715","2022-01-19",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016716","2022-01-19",3600.00,"WS Monthly Fee"
"Puri","2022-01-19","01/2021-22/016717","2022-01-19",0.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016696","2022-01-19",684.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016722","2022-01-19",1405.00,"WS Monthly Fee"
"Angul","2022-01-19","01/2021-22/016724","2022-01-19",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016725","2022-01-19",3060.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016727","2022-01-19",280.00,"WS Monthly Fee"
"Athagarh","2022-01-19","01/2021-22/016728","2022-01-19",138.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016730","2022-01-19",218.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016731","2022-01-19",370.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016732","2022-01-19",684.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016734","2022-01-19",506.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016735","2022-01-19",1048.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016737","2022-01-19",1460.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016738","2022-01-19",3060.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016739","2022-01-19",1322.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016743","2022-01-19",273.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016744","2022-01-19",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016745","2022-01-19",1782.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016746","2022-01-19",270.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016748","2022-01-19",522.00,"WS Monthly Fee"
"Choudwar","2022-01-19","01/2021-22/016750","2022-01-19",1000.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016754","2022-01-19",1584.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016757","2022-01-19",16430.00,"WS Monthly Fee"
"Choudwar","2022-01-19","01/2021-22/016759","2022-01-19",500.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016761","2022-01-19",546.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016763","2022-01-19",500.00,"WS Monthly Fee"
"Angul","2022-01-19","01/2021-22/016766","2022-01-19",0.00,"WS Application Fee"
"Cuttack","2022-01-19","01/2021-22/016767","2022-01-19",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016771","2022-01-19",500.00,"WS Monthly Fee"
"Choudwar","2022-01-19","01/2021-22/016776","2022-01-19",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016777","2022-01-19",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016779","2022-01-19",500.00,"WS Monthly Fee"
"Choudwar","2022-01-19","01/2021-22/016786","2022-01-19",200.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016788","2022-01-19",1000.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016789","2022-01-19",4800.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016791","2022-01-19",684.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016775","2022-01-19",1500.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016778","2022-01-19",546.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016792","2022-01-19",546.00,"WS Monthly Fee"
"Chatrapur","2022-01-19","01/2021-22/016756","2022-01-19",0.00,"WS Application Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016758","2022-01-19",416.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016760","2022-01-19",700.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016765","2022-01-19",1240.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016769","2022-01-19",2000.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016773","2022-01-19",546.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016774","2022-01-19",388.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016781","2022-01-19",2255.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016782","2022-01-19",546.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016784","2022-01-19",280.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016785","2022-01-19",1200.00,"WS Monthly Fee"
"Kendrapara","2022-01-19","01/2021-22/016787","2022-01-19",1455.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016793","2022-01-19",681.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016794","2022-01-19",273.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016795","2022-01-19",416.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016797","2022-01-19",500.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016798","2022-01-19",684.00,"WS Monthly Fee"
"Kendrapara","2022-01-19","01/2021-22/016799","2022-01-19",500.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016800","2022-01-19",522.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016801","2022-01-19",520.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016802","2022-01-19",681.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016803","2022-01-19",1000.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016804","2022-01-19",1287.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016805","2022-01-19",1114.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016806","2022-01-19",684.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016808","2022-01-19",744.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016810","2022-01-19",506.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016811","2022-01-19",1416.00,"WS Monthly Fee"
"Choudwar","2022-01-19","01/2021-22/016812","2022-01-19",138.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016819","2022-01-19",684.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016820","2022-01-19",550.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016821","2022-01-19",684.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016822","2022-01-19",500.00,"WS Monthly Fee"
"Cuttack","2022-01-19","01/2021-22/016829","2022-01-19",1450.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016813","2022-01-19",522.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016814","2022-01-19",522.00,"WS Monthly Fee"
"Kendrapara","2022-01-19","01/2021-22/016815","2022-01-19",1600.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016816","2022-01-19",520.00,"WS Monthly Fee"
"Bhubaneswar","2022-01-19","01/2021-22/016817","2022-01-19",1224.00,"WS Monthly Fee"
