"ulb","applicationno","applicationstatus","connectionno","createddate","lastmodifieddate","applicationtype","ward"
"Purushottampur","WS_AP/PRS/2021-22/2204355","CONNECTION_ACTIVATED","WS/PRS/2097100","2022-02-23","2022-02-23","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2204338","CONNECTION_ACTIVATED","WS/PRS/2097133","2022-02-23","2022-02-23","Modify Connection","13"
"Dhenkanal","WS_AP/DKN/2021-22/2204368","CONNECTION_ACTIVATED","WS/DKN/1648359","2022-02-23","2022-02-23","Ownership Change","10"
"Hinjilicut","WS_AP/HNL/2021-22/2204376","CONNECTION_ACTIVATED","WS/HNL/1579084","2022-02-23","2022-02-23","Modify Connection","12"
"Bhubaneswar","WS_AP/BMC/2021-22/2204384","INITIATED","WS/BMC/1508839","2022-02-23","2022-02-23","Ownership Change","07"
"Hinjilicut","WS_AP/HNL/2021-22/2204380","CONNECTION_ACTIVATED","WS/HNL/1580118","2022-02-23","2022-02-23","Modify Connection","03"
"Hinjilicut","WS_AP/HNL/2021-22/2204387","CONNECTION_ACTIVATED","WS/HNL/1581056","2022-02-23","2022-02-23","Modify Connection","16"
"Hinjilicut","WS_AP/HNL/2021-22/2204379","CONNECTION_ACTIVATED","WS/HNL/1592267","2022-02-23","2022-02-23","Modify Connection","21"
"Hinjilicut","WS_AP/HNL/2021-22/2204377","CONNECTION_ACTIVATED","WS/HNL/1580492","2022-02-23","2022-02-23","Modify Connection","19"
"Hinjilicut","WS_AP/HNL/2021-22/2204373","CONNECTION_ACTIVATED","WS/HNL/1577821","2022-02-23","2022-02-23","Modify Connection","16"
"Hinjilicut","WS_AP/HNL/2021-22/2204369","CONNECTION_ACTIVATED","WS/HNL/1593329","2022-02-23","2022-02-23","Modify Connection","11"
"Hinjilicut","WS_AP/HNL/2021-22/2204367","CONNECTION_ACTIVATED","WS/HNL/1581052","2022-02-23","2022-02-23","Modify Connection","02"
"Hinjilicut","WS_AP/HNL/2021-22/2204364","CONNECTION_ACTIVATED","WS/HNL/1576407","2022-02-23","2022-02-23","Modify Connection","18"
"Hinjilicut","WS_AP/HNL/2021-22/2204340","CONNECTION_ACTIVATED","WS/HNL/1579134","2022-02-23","2022-02-23","Modify Connection","12"
"Hinjilicut","WS_AP/HNL/2021-22/2204343","CONNECTION_ACTIVATED","WS/HNL/1586888","2022-02-23","2022-02-23","Modify Connection","07"
"Hinjilicut","WS_AP/HNL/2021-22/2204336","CONNECTION_ACTIVATED","WS/HNL/1590667","2022-02-23","2022-02-23","Modify Connection","16"
"Hinjilicut","WS_AP/HNL/2021-22/2204335","CONNECTION_ACTIVATED","WS/HNL/1588472","2022-02-23","2022-02-23","Modify Connection","09"
"Hinjilicut","WS_AP/HNL/2021-22/2204334","CONNECTION_ACTIVATED","WS/HNL/1594016","2022-02-23","2022-02-23","Modify Connection","16"
"Hinjilicut","WS_AP/HNL/2021-22/2204332","CONNECTION_ACTIVATED","WS/HNL/1583430","2022-02-23","2022-02-23","Modify Connection","17"
"Hinjilicut","WS_AP/HNL/2021-22/2204333","REJECTED","WS/HNL/1593220","2022-02-23","2022-02-23","Modify Connection","17"
"Hinjilicut","WS_AP/HNL/2021-22/2204397","CONNECTION_ACTIVATED","WS/HNL/1593220","2022-02-23","2022-02-23","Modify Connection","17"
"Hinjilicut","WS_AP/HNL/2021-22/2204437","CONNECTION_ACTIVATED","WS/HNL/1589227","2022-02-23","2022-02-23","Modify Connection","07"
"Hinjilicut","WS_AP/HNL/2021-22/2204436","CONNECTION_ACTIVATED","WS/HNL/1594935","2022-02-23","2022-02-23","Modify Connection","19"
"Hinjilicut","WS_AP/HNL/2021-22/2204434","CONNECTION_ACTIVATED","WS/HNL/1578896","2022-02-23","2022-02-23","Modify Connection","13"
"Hinjilicut","WS_AP/HNL/2021-22/2204431","CONNECTION_ACTIVATED","WS/HNL/1579981","2022-02-23","2022-02-23","Modify Connection","13"
"Hinjilicut","WS_AP/HNL/2021-22/2204425","CONNECTION_ACTIVATED","WS/HNL/1592500","2022-02-23","2022-02-23","Modify Connection","14"
"Hinjilicut","WS_AP/HNL/2021-22/2204441","CONNECTION_ACTIVATED","WS/HNL/1592949","2022-02-23","2022-02-23","Modify Connection","12"
"Hinjilicut","WS_AP/HNL/2021-22/2204442","CONNECTION_ACTIVATED","WS/HNL/1579260","2022-02-23","2022-02-23","Modify Connection","06"
"Bhubaneswar","WS_AP/BMC/2021-22/2204471","CONNECTION_ACTIVATED","WS/BMC/2191427","2022-02-23","2022-02-23","Modify Connection","44"
"Sambalpur","WS_AP/SMB/2021-22/2204480","CONNECTION_ACTIVATED","WS/SMB/2191959","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204485","CONNECTION_ACTIVATED","WS/SMB/2191964","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204479","CONNECTION_ACTIVATED","WS/SMB/2191958","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204482","CONNECTION_ACTIVATED","WS/SMB/2191961","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204487","CONNECTION_ACTIVATED","WS/SMB/2191966","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204490","CONNECTION_ACTIVATED","WS/SMB/2191969","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204493","CONNECTION_ACTIVATED","WS/SMB/2191972","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204494","CONNECTION_ACTIVATED","WS/SMB/2191973","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204481","CONNECTION_ACTIVATED","WS/SMB/2191960","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204484","CONNECTION_ACTIVATED","WS/SMB/2191963","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204489","CONNECTION_ACTIVATED","WS/SMB/2191968","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204492","CONNECTION_ACTIVATED","WS/SMB/2191971","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204496","CONNECTION_ACTIVATED","WS/SMB/2191975","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204483","CONNECTION_ACTIVATED","WS/SMB/2191962","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204486","CONNECTION_ACTIVATED","WS/SMB/2191965","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204488","CONNECTION_ACTIVATED","WS/SMB/2191967","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204491","CONNECTION_ACTIVATED","WS/SMB/2191970","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204495","CONNECTION_ACTIVATED","WS/SMB/2191974","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204497","CONNECTION_ACTIVATED","WS/SMB/2191976","2022-02-24","2022-02-24",NULL,"40"
"Hinjilicut","WS_AP/HNL/2021-22/2204524","CONNECTION_ACTIVATED","WS/HNL/1593265","2022-02-24","2022-02-24",NULL,"17"
"Hinjilicut","WS_AP/HNL/2021-22/2204525","CONNECTION_ACTIVATED","WS/HNL/1576317","2022-02-24","2022-02-24",NULL,"11"
"Hinjilicut","WS_AP/HNL/2021-22/2204526","CONNECTION_ACTIVATED","WS/HNL/1594571","2022-02-24","2022-02-24",NULL,"17"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204527","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204530","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Bhubaneswar","WS_AP/BMC/2021-22/2204528","CONNECTION_ACTIVATED","WS/BMC/2191990","2022-02-24","2022-02-24",NULL,"64"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204532","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"13"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204533","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"13"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204534","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"13"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204535","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"13"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204536","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"15"
"Jharsuguda","WS_AP/JRS/2021-22/2204537","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204540","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204539","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Sambalpur","WS_AP/SMB/2021-22/2204515","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-02-24","2022-02-24",NULL,"40"
"Jharsuguda","WS_AP/JRS/2021-22/2204541","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Sambalpur","WS_AP/SMB/2021-22/2204538","CONNECTION_ACTIVATED","WS/SMB/1874573","2022-02-24","2022-02-24",NULL,"30"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204542","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Sambalpur","WS_AP/SMB/2021-22/2204514","CONNECTION_ACTIVATED","WS/SMB/2192070","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204519","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-02-24","2022-02-24",NULL,"28"
"Jharsuguda","WS_AP/JRS/2021-22/2204543","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204544","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"16"
"Jharsuguda","WS_AP/JRS/2021-22/2204545","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204546","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Rairangpur","WS_AP/RRG/2021-22/2204547","INITIATED",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204548","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"13"
"Jharsuguda","WS_AP/JRS/2021-22/2204549","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204550","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204551","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Jharsuguda","WS_AP/JRS/2021-22/2204554","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204558","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Hinjilicut","WS_AP/HNL/2021-22/2204531","CONNECTION_ACTIVATED","WS/HNL/1581119","2022-02-24","2022-02-24",NULL,"11"
"Hinjilicut","WS_AP/HNL/2021-22/2204529","CONNECTION_ACTIVATED","WS/HNL/1594872","2022-02-24","2022-02-24",NULL,"18"
"Sambalpur","WS_AP/SMB/2021-22/2204552","CONNECTION_ACTIVATED","WS/SMB/1911882","2022-02-24","2022-02-24",NULL,"30"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204555","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Hinjilicut","WS_AP/HNL/2021-22/2204557","CONNECTION_ACTIVATED","WS/HNL/1592881","2022-02-24","2022-02-24",NULL,"20"
"Jharsuguda","WS_AP/JRS/2021-22/2204560","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Sambalpur","WS_AP/SMB/2021-22/2204561","CONNECTION_ACTIVATED","WS/SMB/1906681","2022-02-24","2022-02-24",NULL,"30"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204563","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204565","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Bhubaneswar","WS_AP/BMC/2021-22/2204556","CONNECTION_ACTIVATED","WS/BMC/2174030","2022-02-24","2022-02-24","Ownership Change","30"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204568","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204570","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Dhenkanal","WS_AP/DKN/2021-22/2204569","CONNECTION_DISCONNECTED","WS/DKN/1655339","2022-02-24","2022-02-24",NULL,"13"
"Dhenkanal","WS_AP/DKN/2021-22/2204567","CONNECTION_ACTIVATED","WS/DKN/1655339","2022-02-24","2022-02-24",NULL,"13"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204576","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204577","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Berhampur","WS_AP/BAM/2021-22/2204574","CONNECTION_ACTIVATED","WS/BAM/2192039","2022-02-24","2022-02-24",NULL,"07"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204579","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Jharsuguda","WS_AP/JRS/2021-22/2204581","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Berhampur","WS_AP/BAM/2021-22/2204580","CONNECTION_ACTIVATED","WS/BAM/2192043","2022-02-24","2022-02-24",NULL,"07"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204583","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204585","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Sambalpur","WS_AP/SMB/2021-22/2204498","CONNECTION_ACTIVATED","WS/SMB/2192044","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204517","CONNECTION_ACTIVATED","WS/SMB/2192072","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204499","CONNECTION_ACTIVATED","WS/SMB/2192045","2022-02-24","2022-02-24",NULL,"40"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204588","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Sambalpur","WS_AP/SMB/2021-22/2204500","CONNECTION_ACTIVATED","WS/SMB/2192047","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204501","CONNECTION_ACTIVATED","WS/SMB/2192049","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204502","CONNECTION_ACTIVATED","WS/SMB/2192050","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204503","CONNECTION_ACTIVATED","WS/SMB/2192051","2022-02-24","2022-02-24",NULL,"40"
"Berhampur","WS_AP/BAM/2021-22/2204587","CONNECTION_ACTIVATED","WS/BAM/2192052","2022-02-24","2022-02-24",NULL,"07"
"Sambalpur","WS_AP/SMB/2021-22/2204504","CONNECTION_ACTIVATED","WS/SMB/2192053","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204505","CONNECTION_ACTIVATED","WS/SMB/2192054","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204506","CONNECTION_ACTIVATED","WS/SMB/2192055","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204510","CONNECTION_ACTIVATED","WS/SMB/2192061","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204507","CONNECTION_ACTIVATED","WS/SMB/2192056","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204508","CONNECTION_ACTIVATED","WS/SMB/2192058","2022-02-24","2022-02-24",NULL,"40"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204595","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204591","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"09"
"Jharsuguda","WS_AP/JRS/2021-22/2204592","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Sambalpur","WS_AP/SMB/2021-22/2204509","CONNECTION_ACTIVATED","WS/SMB/2192060","2022-02-24","2022-02-24",NULL,"40"
"Berhampur","WS_AP/BAM/2021-22/2204594","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-02-24","2022-02-24",NULL,"07"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204597","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"09"
"Sambalpur","WS_AP/SMB/2021-22/2204511","CONNECTION_ACTIVATED","WS/SMB/2192067","2022-02-24","2022-02-24",NULL,"40"
"Jharsuguda","WS_AP/JRS/2021-22/2204599","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Sambalpur","WS_AP/SMB/2021-22/2204513","CONNECTION_ACTIVATED","WS/SMB/2192069","2022-02-24","2022-02-24",NULL,"40"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204600","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"02"
"Sambalpur","WS_AP/SMB/2021-22/2204516","CONNECTION_ACTIVATED","WS/SMB/2192071","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204512","CONNECTION_ACTIVATED","WS/SMB/2192068","2022-02-24","2022-02-24",NULL,"40"
"Jharsuguda","WS_AP/JRS/2021-22/2204602","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204604","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204601","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Jharsuguda","WS_AP/JRS/2021-22/2204603","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204605","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"17"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204606","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204608","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204609","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Dhenkanal","WS_AP/DKN/2021-22/2204610","CONNECTION_DISCONNECTED","WS/DKN/1668722","2022-02-24","2022-02-24",NULL,"01"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204613","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Dhenkanal","WS_AP/DKN/2021-22/2204607","CONNECTION_ACTIVATED","WS/DKN/1668722","2022-02-24","2022-02-24",NULL,"01"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204612","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Sambalpur","WS_AP/SMB/2021-22/2204520","CONNECTION_ACTIVATED","WS/SMB/2192118","2022-02-24","2022-02-24",NULL,"28"
"Sambalpur","WS_AP/SMB/2021-22/2204521","CONNECTION_ACTIVATED","WS/SMB/2192120","2022-02-24","2022-02-24",NULL,"28"
"Sambalpur","WS_AP/SMB/2021-22/2204523","CONNECTION_ACTIVATED","WS/SMB/2192123","2022-02-24","2022-02-24",NULL,"28"
"Hinjilicut","WS_AP/HNL/2021-22/2204615","CONNECTION_ACTIVATED","WS/HNL/1580114","2022-02-24","2022-02-24",NULL,"16"
"Sambalpur","WS_AP/SMB/2021-22/2204522","CONNECTION_ACTIVATED","WS/SMB/2192121","2022-02-24","2022-02-24",NULL,"28"
"Sambalpur","WS_AP/SMB/2021-22/2204518","CONNECTION_ACTIVATED","WS/SMB/2192124","2022-02-24","2022-02-24",NULL,"28"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204614","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204617","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Puri","WS_AP/PRI/2021-22/2204616","PENDING_FOR_APPROVAL","WS/PRI/1826222","2022-02-24","2022-02-24",NULL,"15"
"Puri","WS_AP/PRI/2021-22/2204618","INITIATED","WS/PRI/2138970","2022-02-24","2022-02-24",NULL,"02"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204620","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Jharsuguda","WS_AP/JRS/2021-22/2204625","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204622","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Bhubaneswar","WS_AP/BMC/2021-22/2204623","CONNECTION_ACTIVATED","WS/BMC/2192132","2022-02-24","2022-02-24",NULL,"23"
"Bhubaneswar","WS_AP/BMC/2021-22/2204624","CONNECTION_ACTIVATED","WS/BMC/2192133","2022-02-24","2022-02-24",NULL,"29"
"Jharsuguda","WS_AP/JRS/2021-22/2204626","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204627","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Jharsuguda","WS_AP/JRS/2021-22/2204629","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Cuttack","WS_AP/CTC/2021-22/2204630","PENDING_FOR_PAYMENT",NULL,"2022-02-24","2022-02-25",NULL,"34"
"Bhubaneswar","WS_AP/BMC/2021-22/2204632","CONNECTION_ACTIVATED","WS/BMC/1575113","2022-02-24","2022-02-24",NULL,"36"
"Bhubaneswar","WS_AP/BMC/2021-22/2204631","CONNECTION_ACTIVATED","WS/BMC/2192134","2022-02-24","2022-02-24",NULL,"05"
"Sambalpur","WS_AP/SMB/2021-22/2204641","CONNECTION_ACTIVATED","WS/SMB/2192248","2022-02-24","2022-02-24",NULL,"40"
"Sambalpur","WS_AP/SMB/2021-22/2204572","CONNECTION_ACTIVATED","WS/SMB/2192137","2022-02-24","2022-02-24",NULL,"20"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204648","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204654","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Jharsuguda","WS_AP/JRS/2021-22/2204645","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"01"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204650","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204652","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"18"
"Sambalpur","WS_AP/SMB/2021-22/2204571","CONNECTION_ACTIVATED","WS/SMB/2192136","2022-02-24","2022-02-24",NULL,"20"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204655","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Sambalpur","WS_AP/SMB/2021-22/2204593","CONNECTION_ACTIVATED","WS/SMB/2192140","2022-02-24","2022-02-24",NULL,"20"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204657","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Cuttack","WS_AP/CTC/2021-22/2204656","CONNECTION_ACTIVATED","WS/CTC/1794698","2022-02-24","2022-02-24",NULL,"31"
"Sambalpur","WS_AP/SMB/2021-22/2204598","CONNECTION_ACTIVATED","WS/SMB/2192138","2022-02-24","2022-02-24",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204596","CONNECTION_ACTIVATED","WS/SMB/2192139","2022-02-24","2022-02-24",NULL,"20"
"Kabisuryanagar","WS_AP/KBS/2021-22/2204658","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-02-24","2022-02-24",NULL,"12"
"Sambalpur","WS_AP/SMB/2021-22/2204590","CONNECTION_ACTIVATED","WS/SMB/2192141","2022-02-24","2022-02-24",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204589","CONNECTION_ACTIVATED","WS/SMB/2192142","2022-02-24","2022-02-24",NULL,"20"
"Sambalpur","WS_AP/SMB/2021-22/2204584","CONNECTION_ACTIVATED","WS/SMB/2192144","2022-02-24","2022-02-24",NULL,"20"
