"ulb","receiptdate","receiptnumber","createdtime","amountpaid","feetype"
"Rourkela","2022-01-27","01/2021-22/026713","2022-01-27","15985.00","BPA Sanction Fee"
"Bhubaneswar","2022-01-28","01/2021-22/027363","2022-01-28","10588.00","BPA Application Fee"
"Bhubaneswar","2022-01-28","01/2021-22/028207","2022-01-28","1204.00","BPA Application Fee"
"Sambalpur","2022-01-28","01/2021-22/028209","2022-01-28","2031.00","BPA Application Fee"
"Bhubaneswar","2022-01-29","01/2021-22/028428","2022-01-29","25760.00","BPA Application Fee"
"Bhubaneswardevelopmentauthority","2022-01-29","01/2021-22/028975","2022-01-29","2938.00","BPA Application Fee"
"Bhubaneswar","2022-01-29","01/2021-22/029363","2022-01-29","2409.00","BPA Application Fee"
"Rourkela","2022-01-29","01/2021-22/029365","2022-01-29","2947.00","BPA Application Fee"
"Bhubaneswardevelopmentauthority","2022-01-29","01/2021-22/029367","2022-01-29","3527.00","BPA Application Fee"
"Berhampur","2022-01-29","01/2021-22/029455","2022-01-29","48548.00","BPA Sanction Fee"
"Bhubaneswar","2022-01-30","01/2021-22/029843","2022-01-30","5066.00","BPA Application Fee"
"Sambalpur","2022-01-31","01/2021-22/030532","2022-01-31","3655.00","BPA Application Fee"
"Bhubaneswar","2022-01-31","01/2021-22/030732","2022-01-31","4996.00","BPA Application Fee"
"Rourkela","2022-01-31","01/2021-22/030850","2022-01-31","6975.00","BPA Application Fee"
"Rourkela","2022-02-01","02/2021-22/031035","2022-02-01","72698.00","BPA Sanction Fee"
"Bhubaneswar","2022-02-01","02/2021-22/031053","2022-02-01","4201.00","BPA Application Fee"
"Bhubaneswardevelopmentauthority","2022-02-01","02/2021-22/031383","2022-02-01","2390.00","BPA Application Fee"
"Bhubaneswar","2022-02-01","02/2021-22/031562","2022-02-01","4459.00","BPA Application Fee"
"Berhampur","2022-02-01","02/2021-22/031926","2022-02-01","66914.00","BPA Sanction Fee"
"Bhubaneswar","2022-02-01","02/2021-22/031962","2022-02-01","13393.00","BPA Application Fee"
"Rourkela","2022-02-02","02/2021-22/032195","2022-02-02","67801.00","BPA Sanction Fee"
"Rourkela","2022-02-02","02/2021-22/032624","2022-02-02","6741.00","BPA Application Fee"
"Rourkela","2022-02-02","02/2021-22/032572","2022-02-02","6078.00","BPA Application Fee"
"Rourkela","2022-02-02","02/2021-22/032715","2022-02-02","3493.00","BPA Application Fee"
"Bhubaneswar","2022-02-02","02/2021-22/032936","2022-02-02","16332.00","BPA Application Fee"
"Rourkela","2022-02-02","02/2021-22/032973","2022-02-02","44637.00","BPA Sanction Fee"
"Rourkela","2022-02-02","02/2021-22/033077","2022-02-02","6067.00","BPA Application Fee"
"Rourkela","2022-02-02","02/2021-22/033170","2022-02-02","10497.00","BPA Application Fee"
"Rourkela","2022-02-02","02/2021-22/033309","2022-02-02","2524.00","BPA Application Fee"
"Rourkela","2022-02-02","02/2021-22/033313","2022-02-02","16709.00","BPA Sanction Fee"
"Bhubaneswar","2022-02-03","02/2021-22/034758","2022-02-03","8229.00","BPA Application Fee"
"Berhampur","2022-02-03","02/2021-22/034764","2022-02-03","113168.00","BPA Sanction Fee"
"Bhubaneswar","2022-02-04","02/2021-22/035299","2022-02-04","3876.00","BPA Application Fee"
"Bhubaneswar","2022-02-04","02/2021-22/035312","2022-02-04","3116.00","BPA Application Fee"
"Bhubaneswar","2022-02-04","02/2021-22/035336","2022-02-04","1539.00","BPA Application Fee"
"Bhubaneswar","2022-02-04","02/2021-22/035426","2022-02-04","4077.00","BPA Application Fee"
"Bhubaneswar","2022-02-04","02/2021-22/036275","2022-02-04","5291.00","BPA Application Fee"
"Bhubaneswar","2022-02-05","02/2021-22/037032","2022-02-05","1838.00","BPA Application Fee"
"Bhubaneswar","2022-02-06","02/2021-22/037854","2022-02-06","6393.00","BPA Application Fee"
"Bhubaneswar","2022-02-07","02/2021-22/039023","2022-02-07","6646.00","BPA Application Fee"
"Berhampur","2022-02-07","02/2021-22/039011","2022-02-07","27448.00","BPA Sanction Fee"
"Bhubaneswar","2022-02-07","02/2021-22/039484","2022-02-07","6679.00","BPA Application Fee"
"Bhubaneswar","2022-02-07","02/2021-22/039873","2022-02-07","5548.00","BPA Application Fee"
"Bhubaneswar","2022-02-07","02/2021-22/039944","2022-02-07","15480.00","BPA Application Fee"
"Rourkela","2022-02-07","02/2021-22/039949","2022-02-07","30308.00","BPA Sanction Fee"
"Bhubaneswardevelopmentauthority","2022-02-08","02/2021-22/040901","2022-02-08","6044.00","BPA Application Fee"
"Rourkela","2022-02-08","02/2021-22/041059","2022-02-08","250.00","BPA Application Fee"
"Bhubaneswardevelopmentauthority","2022-02-08","02/2021-22/041913","2022-02-08","961.00","BPA Application Fee"
"Bhubaneswar","2022-02-08","02/2021-22/042108","2022-02-08","10476.00","BPA Application Fee"
"Bhubaneswar","2022-02-08","02/2021-22/042370","2022-02-08","2233.00","BPA Application Fee"
"Bhubaneswar","2022-02-08","02/2021-22/042371","2022-02-08","1658.00","BPA Application Fee"
"Bhubaneswar","2022-02-08","02/2021-22/042410","2022-02-08","5724.00","BPA Application Fee"
"Bhubaneswar","2022-02-08","02/2021-22/042512","2022-02-08","1098.00","BPA Application Fee"
"Sambalpur","2022-02-08","02/2021-22/042566","2022-02-08","4003.00","BPA Application Fee"
"Rourkela","2022-02-09","02/2021-22/043084","2022-02-09","50892.00","BPA Sanction Fee"
"Rourkela","2022-02-09","02/2021-22/043364","2022-02-09","45123.00","BPA Sanction Fee"
"Bhubaneswar","2022-02-09","02/2021-22/043612","2022-02-09","5959.00","BPA Application Fee"
"Bhubaneswar","2022-02-09","02/2021-22/043749","2022-02-09","9216.00","BPA Application Fee"
"Bhubaneswar","2022-02-09","02/2021-22/044659","2022-02-09","5877.00","BPA Application Fee"
"Bhubaneswar","2022-02-09","02/2021-22/044714","2022-02-09","250.00","BPA Application Fee"
"Rourkela","2022-02-10","02/2021-22/045027","2022-02-10","5021.00","BPA Application Fee"
"Bhubaneswar","2022-02-10","02/2021-22/045833","2022-02-10","5158.00","BPA Application Fee"
"Rourkela","2022-02-10","02/2021-22/046022","2022-02-10","133998.00","BPA Sanction Fee"
"Bhubaneswar","2022-02-10","02/2021-22/046403","2022-02-10","2852.00","BPA Application Fee"
"Sambalpur","2022-02-11","02/2021-22/047001","2022-02-11","1510.00","BPA Application Fee"
"Bhubaneswar","2022-02-11","02/2021-22/047140","2022-02-11","2582.00","BPA Application Fee"
"Bhubaneswar","2022-02-11","02/2021-22/047249","2022-02-11","5181.00","BPA Application Fee"
"Bhubaneswar","2022-02-11","02/2021-22/047859","2022-02-11","2953.00","BPA Application Fee"
"Bhubaneswardevelopmentauthority","2022-02-11","02/2021-22/047893","2022-02-11","4237.00","BPA Application Fee"
"Bhubaneswar","2022-02-11","02/2021-22/048383","2022-02-11","4684.00","BPA Application Fee"
"Bhubaneswar","2022-02-11","02/2021-22/048469","2022-02-11","61584.00","BPA Application Fee"
"Bhubaneswardevelopmentauthority","2022-02-11","02/2021-22/048595","2022-02-11","2861.00","BPA Application Fee"
"Berhampur","2022-02-11","02/2021-22/048766","2022-02-11","4182.00","BPA Application Fee"
"Berhampurdevelopmentauthority","2022-02-11","02/2021-22/048866","2022-02-11","2998.00","BPA Application Fee"
"Berhampur","2022-02-11","02/2021-22/048878","2022-02-11","3147.00","BPA Application Fee"
"Rourkela","2022-02-12","02/2021-22/049389","2022-02-12","2947.00","BPA Application Fee"
"Sambalpur","2022-02-12","02/2021-22/049664","2022-02-12","47980.00","BPA Sanction Fee"
"Bhubaneswardevelopmentauthority","2022-02-12","02/2021-22/049911","2022-02-12","3595.00","BPA Application Fee"
"Berhampur","2022-02-12","02/2021-22/050365","2022-02-12","916.00","BPA Application Fee"
"Bhubaneswar","2022-02-12","02/2021-22/050341","2022-02-12","1577.00","BPA Application Fee"
"Bhubaneswar","2022-02-12","02/2021-22/050442","2022-02-12","1250.00","BPA Application Fee"
"Berhampurdevelopmentauthority","2022-02-12","02/2021-22/050456","2022-02-12","2009.00","BPA Application Fee"
"Bhubaneswar","2022-02-12","02/2021-22/050458","2022-02-12","4681.00","BPA Application Fee"
"Sambalpur","2022-02-12","02/2021-22/050459","2022-02-12","2595.00","BPA Application Fee"
"Bhubaneswar","2022-02-13","02/2021-22/050650","2022-02-13","1052.00","BPA Application Fee"
"Bhubaneswar","2022-02-13","02/2021-22/050735","2022-02-13","3792.00","BPA Application Fee"
"Bhubaneswar","2022-02-13","02/2021-22/050738","2022-02-13","1128.00","BPA Application Fee"
"Bhubaneswar","2022-02-14","02/2021-22/050885","2022-02-14","2760.00","BPA Application Fee"
"Bhubaneswardevelopmentauthority","2022-02-14","02/2021-22/051430","2022-02-14","3772.00","BPA Application Fee"
"Cuttack","2022-02-14","02/2021-22/051810","2022-02-14","49086.00","BPA Sanction Fee"
"Sambalpur","2022-02-14","02/2021-22/051913","2022-02-14","250.00","BPA Application Fee"
"Bhubaneswar","2022-02-15","02/2021-22/052093","2022-02-15","4695.00","BPA Application Fee"
"Bhubaneswar","2022-02-15","02/2021-22/052690","2022-02-15","2002.00","BPA Application Fee"
"Bhubaneswar","2022-02-15","02/2021-22/053162","2022-02-15","2378.00","BPA Application Fee"
"Rourkela","2022-02-15","02/2021-22/053191","2022-02-15","5523.00","BPA Application Fee"
"Rourkela","2022-02-15","02/2021-22/053204","2022-02-15","164075.00","BPA Sanction Fee"
"Bhubaneswar","2022-02-15","02/2021-22/053279","2022-02-15","4109.00","BPA Application Fee"
"Bhubaneswar","2022-02-16","02/2021-22/054298","2022-02-16","3973.00","BPA Application Fee"
"Rourkela","2022-02-16","02/2021-22/054510","2022-02-16","46180.00","BPA Sanction Fee"
"Rourkela","2022-02-16","02/2021-22/054671","2022-02-16","53166.00","BPA Sanction Fee"
"Bhubaneswar","2022-02-16","02/2021-22/054735","2022-02-16","4139.00","BPA Application Fee"
"Bhubaneswar","2022-02-16","02/2021-22/054944","2022-02-16","4040.00","BPA Application Fee"
"Rourkela","2022-02-17","02/2021-22/056003","2022-02-17","140046.00","BPA Sanction Fee"
"Rourkela","2022-02-17","02/2021-22/056013","2022-02-17","58898.00","BPA Sanction Fee"
"Sambalpur","2022-02-17","02/2021-22/056451","2022-02-17","49772.00","BPA Sanction Fee"
"Bhubaneswar","2022-02-17","02/2021-22/056938","2022-02-17","5451.00","BPA Application Fee"
"Bhubaneswardevelopmentauthority","2022-02-17","02/2021-22/057196","2022-02-17","1480.00","BPA Application Fee"
"Bhubaneswar","2022-02-17","02/2021-22/057321","2022-02-17","3522.00","BPA Application Fee"
"Berhampur","2022-02-17","02/2021-22/057364","2022-02-17","3090.00","BPA Application Fee"
"Bhubaneswar","2022-02-17","02/2021-22/057399","2022-02-17","3327.00","BPA Application Fee"
"Bhubaneswar","2022-02-17","02/2021-22/057402","2022-02-17","3824.00","BPA Application Fee"
"Bhubaneswar","2022-02-18","02/2021-22/058291","2022-02-18","16330.00","BPA Application Fee"
"Bhubaneswar","2022-02-18","02/2021-22/058387","2022-02-18","6071.00","BPA Application Fee"
"Bhubaneswar","2022-02-18","02/2021-22/058752","2022-02-18","19858.00","BPA Application Fee"
